2017-07-11 14:58:33,621 training config:{'CLASS_AGNOSTIC': True,
 'MXNET_VERSION': 'mxnet',
 'SCALES': [(1024, 2048)],
 'TEST': {'BATCH_IMAGES': 1, 'test_epoch': 53},
 'TRAIN': {'BATCH_IMAGES': 1,
           'CROP_HEIGHT': 768,
           'CROP_WIDTH': 1024,
           'ENABLE_CROP': True,
           'ENABLE_OHEM': False,
           'FLIP': True,
           'RESUME': False,
           'SHUFFLE': True,
           'begin_epoch': 0,
           'end_epoch': 53,
           'lr': 0.0005,
           'lr_step': '40.336',
           'model_prefix': 'deeplab_resnet_v1_101_cityscapes_segmentation_dcn',
           'momentum': 0.9,
           'warmup': True,
           'warmup_lr': 5e-05,
           'warmup_step': 1000,
           'wd': 0.0005},
 'dataset': {'NUM_CLASSES': 19,
             'annotation_prefix': 'gtFine',
             'dataset': 'CityScape',
             'dataset_path': '/data/haowang/seg_dataset/',
             'image_set': 'leftImg8bit_train',
             'root_path': '/data/haowang/seg_dataset/',
             'test_image_set': 'leftImg8bit_val'},
 'default': {'frequent': 10, 'kvstore': 'device'},
 'gpus': '1,2,3,4',
 'network': {'FIXED_PARAMS': ['conv1',
                              'bn_conv1',
                              'res2',
                              'bn2',
                              'gamma',
                              'beta'],
             'FIXED_PARAMS_SHARED': ['conv1',
                                     'bn_conv1',
                                     'res2',
                                     'bn2',
                                     'res3',
                                     'bn3',
                                     'res4',
                                     'bn4',
                                     'gamma',
                                     'beta'],
             'IMAGE_STRIDE': 0,
             'PIXEL_MEANS': array([ 103.06,  115.9 ,  123.15]),
             'pretrained': './model/pretrained_model/resnet_v1_101',
             'pretrained_epoch': 0},
 'output_path': './output/cityscape',
 'symbol': 'resnet_v1_101_deeplab_dcn'}

2017-07-11 15:01:03,208 Epoch[0] Batch [10]	Speed: 5.14 samples/sec	Train-FCNLogLoss=2.871851,	
2017-07-11 15:01:09,139 Epoch[0] Batch [20]	Speed: 6.75 samples/sec	Train-FCNLogLoss=2.744989,	
2017-07-11 15:01:14,718 Epoch[0] Batch [30]	Speed: 7.17 samples/sec	Train-FCNLogLoss=2.446674,	
2017-07-11 15:01:20,282 Epoch[0] Batch [40]	Speed: 7.19 samples/sec	Train-FCNLogLoss=2.283143,	
2017-07-11 15:01:25,611 Epoch[0] Batch [50]	Speed: 7.51 samples/sec	Train-FCNLogLoss=2.081684,	
2017-07-11 15:01:31,099 Epoch[0] Batch [60]	Speed: 7.29 samples/sec	Train-FCNLogLoss=1.941260,	
2017-07-11 15:01:36,710 Epoch[0] Batch [70]	Speed: 7.13 samples/sec	Train-FCNLogLoss=1.817655,	
2017-07-11 15:01:42,498 Epoch[0] Batch [80]	Speed: 6.91 samples/sec	Train-FCNLogLoss=1.680238,	
2017-07-11 15:01:48,402 Epoch[0] Batch [90]	Speed: 6.78 samples/sec	Train-FCNLogLoss=1.583037,	
2017-07-11 15:01:54,185 Epoch[0] Batch [100]	Speed: 6.92 samples/sec	Train-FCNLogLoss=1.496470,	
2017-07-11 15:01:59,865 Epoch[0] Batch [110]	Speed: 7.04 samples/sec	Train-FCNLogLoss=1.426195,	
2017-07-11 15:02:05,689 Epoch[0] Batch [120]	Speed: 6.87 samples/sec	Train-FCNLogLoss=1.367788,	
2017-07-11 15:02:11,444 Epoch[0] Batch [130]	Speed: 6.95 samples/sec	Train-FCNLogLoss=1.320078,	
2017-07-11 15:02:17,372 Epoch[0] Batch [140]	Speed: 6.75 samples/sec	Train-FCNLogLoss=1.274546,	
2017-07-11 15:02:23,371 Epoch[0] Batch [150]	Speed: 6.67 samples/sec	Train-FCNLogLoss=1.229459,	
2017-07-11 15:02:29,087 Epoch[0] Batch [160]	Speed: 7.00 samples/sec	Train-FCNLogLoss=1.191100,	
2017-07-11 15:02:34,873 Epoch[0] Batch [170]	Speed: 6.91 samples/sec	Train-FCNLogLoss=1.150855,	
2017-07-11 15:02:40,350 Epoch[0] Batch [180]	Speed: 7.30 samples/sec	Train-FCNLogLoss=1.114634,	
2017-07-11 15:02:46,113 Epoch[0] Batch [190]	Speed: 6.94 samples/sec	Train-FCNLogLoss=1.079725,	
2017-07-11 15:02:51,628 Epoch[0] Batch [200]	Speed: 7.25 samples/sec	Train-FCNLogLoss=1.052790,	
2017-07-11 15:02:57,329 Epoch[0] Batch [210]	Speed: 7.02 samples/sec	Train-FCNLogLoss=1.026295,	
2017-07-11 15:03:02,646 Epoch[0] Batch [220]	Speed: 7.52 samples/sec	Train-FCNLogLoss=1.000356,	
2017-07-11 15:03:08,196 Epoch[0] Batch [230]	Speed: 7.21 samples/sec	Train-FCNLogLoss=0.979335,	
2017-07-11 15:03:14,208 Epoch[0] Batch [240]	Speed: 6.65 samples/sec	Train-FCNLogLoss=0.959285,	
2017-07-11 15:03:19,808 Epoch[0] Batch [250]	Speed: 7.14 samples/sec	Train-FCNLogLoss=0.938348,	
2017-07-11 15:03:24,639 Epoch[0] Batch [260]	Speed: 8.28 samples/sec	Train-FCNLogLoss=0.918581,	
2017-07-11 15:03:29,212 Epoch[0] Batch [270]	Speed: 8.75 samples/sec	Train-FCNLogLoss=0.900066,	
2017-07-11 15:03:33,561 Epoch[0] Batch [280]	Speed: 9.20 samples/sec	Train-FCNLogLoss=0.889226,	
2017-07-11 15:03:37,832 Epoch[0] Batch [290]	Speed: 9.37 samples/sec	Train-FCNLogLoss=0.873954,	
2017-07-11 15:03:42,162 Epoch[0] Batch [300]	Speed: 9.24 samples/sec	Train-FCNLogLoss=0.857535,	
2017-07-11 15:03:47,045 Epoch[0] Batch [310]	Speed: 8.19 samples/sec	Train-FCNLogLoss=0.843254,	
2017-07-11 15:03:51,276 Epoch[0] Batch [320]	Speed: 9.46 samples/sec	Train-FCNLogLoss=0.830680,	
2017-07-11 15:03:55,845 Epoch[0] Batch [330]	Speed: 8.76 samples/sec	Train-FCNLogLoss=0.818621,	
2017-07-11 15:04:00,171 Epoch[0] Batch [340]	Speed: 9.25 samples/sec	Train-FCNLogLoss=0.809071,	
2017-07-11 15:04:04,599 Epoch[0] Batch [350]	Speed: 9.04 samples/sec	Train-FCNLogLoss=0.797719,	
2017-07-11 15:04:08,860 Epoch[0] Batch [360]	Speed: 9.39 samples/sec	Train-FCNLogLoss=0.786208,	
2017-07-11 15:04:13,138 Epoch[0] Batch [370]	Speed: 9.35 samples/sec	Train-FCNLogLoss=0.777696,	
2017-07-11 15:04:17,395 Epoch[0] Batch [380]	Speed: 9.40 samples/sec	Train-FCNLogLoss=0.770132,	
2017-07-11 15:04:21,982 Epoch[0] Batch [390]	Speed: 8.72 samples/sec	Train-FCNLogLoss=0.760729,	
2017-07-11 15:04:26,074 Epoch[0] Batch [400]	Speed: 9.78 samples/sec	Train-FCNLogLoss=0.751058,	
2017-07-11 15:04:30,616 Epoch[0] Batch [410]	Speed: 8.81 samples/sec	Train-FCNLogLoss=0.741840,	
2017-07-11 15:04:34,830 Epoch[0] Batch [420]	Speed: 9.49 samples/sec	Train-FCNLogLoss=0.733194,	
2017-07-11 15:04:39,273 Epoch[0] Batch [430]	Speed: 9.00 samples/sec	Train-FCNLogLoss=0.724117,	
2017-07-11 15:04:43,757 Epoch[0] Batch [440]	Speed: 8.92 samples/sec	Train-FCNLogLoss=0.715702,	
2017-07-11 15:04:48,391 Epoch[0] Batch [450]	Speed: 8.63 samples/sec	Train-FCNLogLoss=0.709687,	
2017-07-11 15:04:52,640 Epoch[0] Batch [460]	Speed: 9.41 samples/sec	Train-FCNLogLoss=0.704605,	
2017-07-11 15:04:57,139 Epoch[0] Batch [470]	Speed: 8.89 samples/sec	Train-FCNLogLoss=0.699224,	
2017-07-11 15:05:01,435 Epoch[0] Batch [480]	Speed: 9.31 samples/sec	Train-FCNLogLoss=0.694249,	
2017-07-11 15:05:06,519 Epoch[0] Batch [490]	Speed: 7.87 samples/sec	Train-FCNLogLoss=0.688201,	
2017-07-11 15:05:11,054 Epoch[0] Batch [500]	Speed: 8.82 samples/sec	Train-FCNLogLoss=0.683005,	
2017-07-11 15:05:15,327 Epoch[0] Batch [510]	Speed: 9.36 samples/sec	Train-FCNLogLoss=0.676220,	
2017-07-11 15:05:19,798 Epoch[0] Batch [520]	Speed: 8.95 samples/sec	Train-FCNLogLoss=0.671288,	
2017-07-11 15:05:24,326 Epoch[0] Batch [530]	Speed: 8.83 samples/sec	Train-FCNLogLoss=0.666436,	
2017-07-11 15:05:28,602 Epoch[0] Batch [540]	Speed: 9.36 samples/sec	Train-FCNLogLoss=0.660398,	
2017-07-11 15:05:33,111 Epoch[0] Batch [550]	Speed: 8.87 samples/sec	Train-FCNLogLoss=0.655756,	
2017-07-11 15:05:37,509 Epoch[0] Batch [560]	Speed: 9.10 samples/sec	Train-FCNLogLoss=0.649689,	
2017-07-11 15:05:42,029 Epoch[0] Batch [570]	Speed: 8.85 samples/sec	Train-FCNLogLoss=0.644703,	
2017-07-11 15:05:46,377 Epoch[0] Batch [580]	Speed: 9.20 samples/sec	Train-FCNLogLoss=0.640020,	
2017-07-11 15:05:51,068 Epoch[0] Batch [590]	Speed: 8.53 samples/sec	Train-FCNLogLoss=0.636198,	
2017-07-11 15:05:55,741 Epoch[0] Batch [600]	Speed: 8.56 samples/sec	Train-FCNLogLoss=0.631534,	
2017-07-11 15:06:00,475 Epoch[0] Batch [610]	Speed: 8.45 samples/sec	Train-FCNLogLoss=0.626161,	
2017-07-11 15:06:05,420 Epoch[0] Batch [620]	Speed: 8.09 samples/sec	Train-FCNLogLoss=0.622618,	
2017-07-11 15:06:09,977 Epoch[0] Batch [630]	Speed: 8.78 samples/sec	Train-FCNLogLoss=0.618747,	
2017-07-11 15:06:14,754 Epoch[0] Batch [640]	Speed: 8.38 samples/sec	Train-FCNLogLoss=0.614839,	
2017-07-11 15:06:19,350 Epoch[0] Batch [650]	Speed: 8.70 samples/sec	Train-FCNLogLoss=0.611314,	
2017-07-11 15:06:23,612 Epoch[0] Batch [660]	Speed: 9.39 samples/sec	Train-FCNLogLoss=0.607373,	
2017-07-11 15:06:27,972 Epoch[0] Batch [670]	Speed: 9.17 samples/sec	Train-FCNLogLoss=0.603025,	
2017-07-11 15:06:32,759 Epoch[0] Batch [680]	Speed: 8.36 samples/sec	Train-FCNLogLoss=0.598871,	
2017-07-11 15:06:37,510 Epoch[0] Batch [690]	Speed: 8.42 samples/sec	Train-FCNLogLoss=0.596253,	
2017-07-11 15:06:42,267 Epoch[0] Batch [700]	Speed: 8.41 samples/sec	Train-FCNLogLoss=0.592455,	
2017-07-11 15:06:47,632 Epoch[0] Batch [710]	Speed: 7.46 samples/sec	Train-FCNLogLoss=0.588924,	
2017-07-11 15:06:52,585 Epoch[0] Batch [720]	Speed: 8.08 samples/sec	Train-FCNLogLoss=0.586161,	
2017-07-11 15:06:57,739 Epoch[0] Batch [730]	Speed: 7.76 samples/sec	Train-FCNLogLoss=0.582552,	
2017-07-11 15:07:03,203 Epoch[0] Batch [740]	Speed: 7.32 samples/sec	Train-FCNLogLoss=0.579131,	
2017-07-11 15:07:08,669 Epoch[0] Batch [750]	Speed: 7.32 samples/sec	Train-FCNLogLoss=0.576112,	
2017-07-11 15:07:14,279 Epoch[0] Batch [760]	Speed: 7.13 samples/sec	Train-FCNLogLoss=0.572512,	
2017-07-11 15:07:19,876 Epoch[0] Batch [770]	Speed: 7.15 samples/sec	Train-FCNLogLoss=0.569573,	
2017-07-11 15:07:25,053 Epoch[0] Batch [780]	Speed: 7.73 samples/sec	Train-FCNLogLoss=0.565879,	
2017-07-11 15:07:30,282 Epoch[0] Batch [790]	Speed: 7.65 samples/sec	Train-FCNLogLoss=0.562850,	
2017-07-11 15:07:35,644 Epoch[0] Batch [800]	Speed: 7.46 samples/sec	Train-FCNLogLoss=0.559974,	
2017-07-11 15:07:40,678 Epoch[0] Batch [810]	Speed: 7.95 samples/sec	Train-FCNLogLoss=0.557376,	
2017-07-11 15:07:46,477 Epoch[0] Batch [820]	Speed: 6.90 samples/sec	Train-FCNLogLoss=0.554668,	
2017-07-11 15:07:51,941 Epoch[0] Batch [830]	Speed: 7.32 samples/sec	Train-FCNLogLoss=0.551916,	
2017-07-11 15:07:57,797 Epoch[0] Batch [840]	Speed: 6.83 samples/sec	Train-FCNLogLoss=0.549118,	
2017-07-11 15:08:03,235 Epoch[0] Batch [850]	Speed: 7.36 samples/sec	Train-FCNLogLoss=0.546719,	
2017-07-11 15:08:08,751 Epoch[0] Batch [860]	Speed: 7.25 samples/sec	Train-FCNLogLoss=0.544581,	
2017-07-11 15:08:14,072 Epoch[0] Batch [870]	Speed: 7.52 samples/sec	Train-FCNLogLoss=0.542452,	
2017-07-11 15:08:19,604 Epoch[0] Batch [880]	Speed: 7.23 samples/sec	Train-FCNLogLoss=0.540235,	
2017-07-11 15:08:24,718 Epoch[0] Batch [890]	Speed: 7.82 samples/sec	Train-FCNLogLoss=0.538203,	
2017-07-11 15:08:30,391 Epoch[0] Batch [900]	Speed: 7.05 samples/sec	Train-FCNLogLoss=0.535929,	
2017-07-11 15:08:36,417 Epoch[0] Batch [910]	Speed: 6.64 samples/sec	Train-FCNLogLoss=0.534406,	
2017-07-11 15:08:42,262 Epoch[0] Batch [920]	Speed: 6.84 samples/sec	Train-FCNLogLoss=0.532478,	
2017-07-11 15:08:48,244 Epoch[0] Batch [930]	Speed: 6.69 samples/sec	Train-FCNLogLoss=0.530900,	
2017-07-11 15:08:53,302 Epoch[0] Batch [940]	Speed: 7.91 samples/sec	Train-FCNLogLoss=0.528754,	
2017-07-11 15:08:58,534 Epoch[0] Batch [950]	Speed: 7.64 samples/sec	Train-FCNLogLoss=0.526256,	
2017-07-11 15:09:03,744 Epoch[0] Batch [960]	Speed: 7.68 samples/sec	Train-FCNLogLoss=0.524360,	
2017-07-11 15:09:09,115 Epoch[0] Batch [970]	Speed: 7.45 samples/sec	Train-FCNLogLoss=0.521956,	
2017-07-11 15:09:14,782 Epoch[0] Batch [980]	Speed: 7.06 samples/sec	Train-FCNLogLoss=0.519458,	
2017-07-11 15:09:19,838 Epoch[0] Batch [990]	Speed: 7.91 samples/sec	Train-FCNLogLoss=0.517576,	
2017-07-11 15:09:25,300 Epoch[0] Batch [1000]	Speed: 7.32 samples/sec	Train-FCNLogLoss=0.515612,	
2017-07-11 15:09:30,833 Epoch[0] Batch [1010]	Speed: 7.23 samples/sec	Train-FCNLogLoss=0.513693,	
2017-07-11 15:09:36,333 Epoch[0] Batch [1020]	Speed: 7.27 samples/sec	Train-FCNLogLoss=0.513918,	
2017-07-11 15:09:41,574 Epoch[0] Batch [1030]	Speed: 7.63 samples/sec	Train-FCNLogLoss=0.513870,	
2017-07-11 15:09:47,097 Epoch[0] Batch [1040]	Speed: 7.24 samples/sec	Train-FCNLogLoss=0.514351,	
2017-07-11 15:09:52,774 Epoch[0] Batch [1050]	Speed: 7.05 samples/sec	Train-FCNLogLoss=0.514113,	
2017-07-11 15:09:58,545 Epoch[0] Batch [1060]	Speed: 6.93 samples/sec	Train-FCNLogLoss=0.514977,	
2017-07-11 15:10:04,102 Epoch[0] Batch [1070]	Speed: 7.20 samples/sec	Train-FCNLogLoss=0.514325,	
2017-07-11 15:10:09,859 Epoch[0] Batch [1080]	Speed: 6.95 samples/sec	Train-FCNLogLoss=0.513980,	
2017-07-11 15:10:15,551 Epoch[0] Batch [1090]	Speed: 7.03 samples/sec	Train-FCNLogLoss=0.512505,	
2017-07-11 15:10:21,425 Epoch[0] Batch [1100]	Speed: 6.81 samples/sec	Train-FCNLogLoss=0.510831,	
2017-07-11 15:10:27,138 Epoch[0] Batch [1110]	Speed: 7.00 samples/sec	Train-FCNLogLoss=0.509459,	
2017-07-11 15:10:32,694 Epoch[0] Batch [1120]	Speed: 7.20 samples/sec	Train-FCNLogLoss=0.508539,	
2017-07-11 15:10:37,887 Epoch[0] Batch [1130]	Speed: 7.70 samples/sec	Train-FCNLogLoss=0.507699,	
2017-07-11 15:10:43,010 Epoch[0] Batch [1140]	Speed: 7.81 samples/sec	Train-FCNLogLoss=0.507789,	
2017-07-11 15:10:48,564 Epoch[0] Batch [1150]	Speed: 7.20 samples/sec	Train-FCNLogLoss=0.506958,	
2017-07-11 15:10:54,893 Epoch[0] Batch [1160]	Speed: 6.32 samples/sec	Train-FCNLogLoss=0.504940,	
2017-07-11 15:11:00,478 Epoch[0] Batch [1170]	Speed: 7.16 samples/sec	Train-FCNLogLoss=0.503086,	
2017-07-11 15:11:05,881 Epoch[0] Batch [1180]	Speed: 7.40 samples/sec	Train-FCNLogLoss=0.501697,	
2017-07-11 15:11:12,202 Epoch[0] Batch [1190]	Speed: 6.33 samples/sec	Train-FCNLogLoss=0.500526,	
2017-07-11 15:11:17,245 Epoch[0] Batch [1200]	Speed: 7.93 samples/sec	Train-FCNLogLoss=0.499201,	
2017-07-11 15:11:23,479 Epoch[0] Batch [1210]	Speed: 6.42 samples/sec	Train-FCNLogLoss=0.498209,	
2017-07-11 15:11:29,358 Epoch[0] Batch [1220]	Speed: 6.80 samples/sec	Train-FCNLogLoss=0.496676,	
2017-07-11 15:11:34,782 Epoch[0] Batch [1230]	Speed: 7.38 samples/sec	Train-FCNLogLoss=0.495390,	
2017-07-11 15:11:40,398 Epoch[0] Batch [1240]	Speed: 7.12 samples/sec	Train-FCNLogLoss=0.493985,	
2017-07-11 15:11:46,966 Epoch[0] Batch [1250]	Speed: 6.09 samples/sec	Train-FCNLogLoss=0.492820,	
2017-07-11 15:11:53,047 Epoch[0] Batch [1260]	Speed: 6.58 samples/sec	Train-FCNLogLoss=0.492197,	
2017-07-11 15:11:58,976 Epoch[0] Batch [1270]	Speed: 6.75 samples/sec	Train-FCNLogLoss=0.490823,	
2017-07-11 15:12:04,296 Epoch[0] Batch [1280]	Speed: 7.52 samples/sec	Train-FCNLogLoss=0.489203,	
2017-07-11 15:12:10,078 Epoch[0] Batch [1290]	Speed: 6.92 samples/sec	Train-FCNLogLoss=0.487667,	
2017-07-11 15:12:15,678 Epoch[0] Batch [1300]	Speed: 7.14 samples/sec	Train-FCNLogLoss=0.485925,	
2017-07-11 15:12:21,461 Epoch[0] Batch [1310]	Speed: 6.92 samples/sec	Train-FCNLogLoss=0.484270,	
2017-07-11 15:12:27,382 Epoch[0] Batch [1320]	Speed: 6.76 samples/sec	Train-FCNLogLoss=0.482403,	
2017-07-11 15:12:32,616 Epoch[0] Batch [1330]	Speed: 7.64 samples/sec	Train-FCNLogLoss=0.481904,	
2017-07-11 15:12:38,102 Epoch[0] Batch [1340]	Speed: 7.29 samples/sec	Train-FCNLogLoss=0.481429,	
2017-07-11 15:12:44,357 Epoch[0] Batch [1350]	Speed: 6.40 samples/sec	Train-FCNLogLoss=0.480468,	
2017-07-11 15:12:50,466 Epoch[0] Batch [1360]	Speed: 6.55 samples/sec	Train-FCNLogLoss=0.479523,	
2017-07-11 15:12:55,965 Epoch[0] Batch [1370]	Speed: 7.27 samples/sec	Train-FCNLogLoss=0.478904,	
2017-07-11 15:13:01,642 Epoch[0] Batch [1380]	Speed: 7.05 samples/sec	Train-FCNLogLoss=0.478625,	
2017-07-11 15:13:07,360 Epoch[0] Batch [1390]	Speed: 7.00 samples/sec	Train-FCNLogLoss=0.477351,	
2017-07-11 15:13:13,151 Epoch[0] Batch [1400]	Speed: 6.91 samples/sec	Train-FCNLogLoss=0.476794,	
2017-07-11 15:13:19,211 Epoch[0] Batch [1410]	Speed: 6.60 samples/sec	Train-FCNLogLoss=0.475518,	
2017-07-11 15:13:24,660 Epoch[0] Batch [1420]	Speed: 7.34 samples/sec	Train-FCNLogLoss=0.474886,	
2017-07-11 15:13:30,868 Epoch[0] Batch [1430]	Speed: 6.44 samples/sec	Train-FCNLogLoss=0.473807,	
2017-07-11 15:13:36,840 Epoch[0] Batch [1440]	Speed: 6.70 samples/sec	Train-FCNLogLoss=0.472845,	
2017-07-11 15:13:42,754 Epoch[0] Batch [1450]	Speed: 6.76 samples/sec	Train-FCNLogLoss=0.472021,	
2017-07-11 15:13:48,536 Epoch[0] Batch [1460]	Speed: 6.92 samples/sec	Train-FCNLogLoss=0.470959,	
2017-07-11 15:13:54,232 Epoch[0] Batch [1470]	Speed: 7.02 samples/sec	Train-FCNLogLoss=0.470275,	
2017-07-11 15:13:59,758 Epoch[0] Batch [1480]	Speed: 7.24 samples/sec	Train-FCNLogLoss=0.469801,	
2017-07-11 15:14:03,290 Epoch[0] Train-FCNLogLoss=0.469100
2017-07-11 15:14:03,290 Epoch[0] Time cost=797.278
2017-07-11 15:14:04,682 Saved checkpoint to "./output/cityscape/deeplab_resnet_v1_101_cityscapes_segmentation_dcn/leftImg8bit_train/deeplab_resnet_v1_101_cityscapes_segmentation_dcn-0001.params"
2017-07-11 15:14:06,754 Saved optimizer state to "./output/cityscape/deeplab_resnet_v1_101_cityscapes_segmentation_dcn/leftImg8bit_train/deeplab_resnet_v1_101_cityscapes_segmentation_dcn-0001.states"
2017-07-11 15:14:13,397 Epoch[1] Batch [10]	Speed: 6.86 samples/sec	Train-FCNLogLoss=0.291634,	
2017-07-11 15:14:18,543 Epoch[1] Batch [20]	Speed: 7.77 samples/sec	Train-FCNLogLoss=0.272395,	
2017-07-11 15:14:23,723 Epoch[1] Batch [30]	Speed: 7.72 samples/sec	Train-FCNLogLoss=0.270808,	
2017-07-11 15:14:28,700 Epoch[1] Batch [40]	Speed: 8.04 samples/sec	Train-FCNLogLoss=0.272117,	
2017-07-11 15:14:33,540 Epoch[1] Batch [50]	Speed: 8.26 samples/sec	Train-FCNLogLoss=0.291123,	
2017-07-11 15:14:38,575 Epoch[1] Batch [60]	Speed: 7.94 samples/sec	Train-FCNLogLoss=0.291407,	
2017-07-11 15:14:43,523 Epoch[1] Batch [70]	Speed: 8.09 samples/sec	Train-FCNLogLoss=0.288856,	
2017-07-11 15:14:48,569 Epoch[1] Batch [80]	Speed: 7.93 samples/sec	Train-FCNLogLoss=0.281440,	
2017-07-11 15:14:53,164 Epoch[1] Batch [90]	Speed: 8.70 samples/sec	Train-FCNLogLoss=0.278824,	
2017-07-11 15:14:57,969 Epoch[1] Batch [100]	Speed: 8.33 samples/sec	Train-FCNLogLoss=0.275031,	
2017-07-11 15:15:02,920 Epoch[1] Batch [110]	Speed: 8.08 samples/sec	Train-FCNLogLoss=0.281724,	
2017-07-11 15:15:08,006 Epoch[1] Batch [120]	Speed: 7.87 samples/sec	Train-FCNLogLoss=0.280303,	
2017-07-11 15:15:12,931 Epoch[1] Batch [130]	Speed: 8.12 samples/sec	Train-FCNLogLoss=0.280316,	
2017-07-11 15:15:17,829 Epoch[1] Batch [140]	Speed: 8.17 samples/sec	Train-FCNLogLoss=0.278985,	
2017-07-11 15:15:23,010 Epoch[1] Batch [150]	Speed: 7.72 samples/sec	Train-FCNLogLoss=0.275728,	
2017-07-11 15:15:28,079 Epoch[1] Batch [160]	Speed: 7.89 samples/sec	Train-FCNLogLoss=0.274358,	
2017-07-11 15:15:33,119 Epoch[1] Batch [170]	Speed: 7.94 samples/sec	Train-FCNLogLoss=0.274545,	
2017-07-11 15:15:38,063 Epoch[1] Batch [180]	Speed: 8.09 samples/sec	Train-FCNLogLoss=0.276607,	
2017-07-11 15:15:43,370 Epoch[1] Batch [190]	Speed: 7.54 samples/sec	Train-FCNLogLoss=0.277027,	
2017-07-11 15:15:48,423 Epoch[1] Batch [200]	Speed: 7.92 samples/sec	Train-FCNLogLoss=0.275862,	
2017-07-11 15:15:53,221 Epoch[1] Batch [210]	Speed: 8.34 samples/sec	Train-FCNLogLoss=0.274139,	
2017-07-11 15:15:58,274 Epoch[1] Batch [220]	Speed: 7.92 samples/sec	Train-FCNLogLoss=0.272518,	
2017-07-11 15:16:03,656 Epoch[1] Batch [230]	Speed: 7.43 samples/sec	Train-FCNLogLoss=0.270122,	
2017-07-11 15:16:08,723 Epoch[1] Batch [240]	Speed: 7.90 samples/sec	Train-FCNLogLoss=0.271852,	
2017-07-11 15:16:13,921 Epoch[1] Batch [250]	Speed: 7.69 samples/sec	Train-FCNLogLoss=0.271135,	
2017-07-11 15:16:19,117 Epoch[1] Batch [260]	Speed: 7.70 samples/sec	Train-FCNLogLoss=0.269885,	
2017-07-11 15:16:24,477 Epoch[1] Batch [270]	Speed: 7.46 samples/sec	Train-FCNLogLoss=0.268876,	
2017-07-11 15:16:29,827 Epoch[1] Batch [280]	Speed: 7.48 samples/sec	Train-FCNLogLoss=0.268302,	
2017-07-11 15:16:34,971 Epoch[1] Batch [290]	Speed: 7.78 samples/sec	Train-FCNLogLoss=0.269621,	
2017-07-11 15:16:40,233 Epoch[1] Batch [300]	Speed: 7.60 samples/sec	Train-FCNLogLoss=0.270071,	
2017-07-11 15:16:45,269 Epoch[1] Batch [310]	Speed: 7.94 samples/sec	Train-FCNLogLoss=0.271653,	
2017-07-11 15:16:50,520 Epoch[1] Batch [320]	Speed: 7.62 samples/sec	Train-FCNLogLoss=0.270734,	
2017-07-11 15:16:55,742 Epoch[1] Batch [330]	Speed: 7.66 samples/sec	Train-FCNLogLoss=0.269578,	
2017-07-11 15:17:00,799 Epoch[1] Batch [340]	Speed: 7.91 samples/sec	Train-FCNLogLoss=0.269214,	
2017-07-11 15:17:06,254 Epoch[1] Batch [350]	Speed: 7.33 samples/sec	Train-FCNLogLoss=0.268016,	
2017-07-11 15:17:11,618 Epoch[1] Batch [360]	Speed: 7.46 samples/sec	Train-FCNLogLoss=0.266372,	
2017-07-11 15:17:16,499 Epoch[1] Batch [370]	Speed: 8.19 samples/sec	Train-FCNLogLoss=0.264811,	
2017-07-11 15:17:21,150 Epoch[1] Batch [380]	Speed: 8.60 samples/sec	Train-FCNLogLoss=0.263358,	
2017-07-11 15:17:26,721 Epoch[1] Batch [390]	Speed: 7.18 samples/sec	Train-FCNLogLoss=0.262657,	
2017-07-11 15:17:32,199 Epoch[1] Batch [400]	Speed: 7.30 samples/sec	Train-FCNLogLoss=0.263104,	
2017-07-11 15:17:37,157 Epoch[1] Batch [410]	Speed: 8.07 samples/sec	Train-FCNLogLoss=0.265488,	
2017-07-11 15:17:42,059 Epoch[1] Batch [420]	Speed: 8.16 samples/sec	Train-FCNLogLoss=0.265089,	
2017-07-11 15:17:47,568 Epoch[1] Batch [430]	Speed: 7.26 samples/sec	Train-FCNLogLoss=0.264022,	
2017-07-11 15:17:53,204 Epoch[1] Batch [440]	Speed: 7.10 samples/sec	Train-FCNLogLoss=0.263091,	
2017-07-11 15:17:58,643 Epoch[1] Batch [450]	Speed: 7.36 samples/sec	Train-FCNLogLoss=0.263952,	
2017-07-11 15:18:04,173 Epoch[1] Batch [460]	Speed: 7.23 samples/sec	Train-FCNLogLoss=0.263434,	
2017-07-11 15:18:09,360 Epoch[1] Batch [470]	Speed: 7.71 samples/sec	Train-FCNLogLoss=0.263066,	
2017-07-11 15:18:14,462 Epoch[1] Batch [480]	Speed: 7.84 samples/sec	Train-FCNLogLoss=0.262320,	
2017-07-11 15:18:19,345 Epoch[1] Batch [490]	Speed: 8.19 samples/sec	Train-FCNLogLoss=0.261985,	
2017-07-11 15:18:24,440 Epoch[1] Batch [500]	Speed: 7.85 samples/sec	Train-FCNLogLoss=0.262680,	
2017-07-11 15:18:29,624 Epoch[1] Batch [510]	Speed: 7.72 samples/sec	Train-FCNLogLoss=0.262530,	
2017-07-11 15:18:34,725 Epoch[1] Batch [520]	Speed: 7.84 samples/sec	Train-FCNLogLoss=0.262164,	
