2017-07-12 13:48:33,732 training config:{'CLASS_AGNOSTIC': True,
 'MXNET_VERSION': 'mxnet',
 'SCALES': [(1024, 2048)],
 'TEST': {'BATCH_IMAGES': 1, 'test_epoch': 53},
 'TRAIN': {'BATCH_IMAGES': 1,
           'CROP_HEIGHT': 768,
           'CROP_WIDTH': 1024,
           'ENABLE_CROP': True,
           'ENABLE_OHEM': False,
           'FLIP': True,
           'RESUME': False,
           'SHUFFLE': True,
           'begin_epoch': 0,
           'end_epoch': 106,
           'lr': 0.0005,
           'lr_step': '80.672',
           'model_prefix': 'deeplab_resnet_v1_101_cityscapes_segmentation_dcn_epoch106',
           'momentum': 0.9,
           'warmup': True,
           'warmup_lr': 5e-05,
           'warmup_step': 1000,
           'wd': 0.0005},
 'dataset': {'NUM_CLASSES': 19,
             'annotation_prefix': 'gtFine',
             'dataset': 'CityScape',
             'dataset_path': '/data/haowang/seg_dataset/',
             'image_set': 'leftImg8bit_train',
             'root_path': '/data/haowang/seg_dataset/',
             'test_image_set': 'leftImg8bit_val'},
 'default': {'frequent': 10, 'kvstore': 'device'},
 'gpus': '1,2,3,4',
 'network': {'FIXED_PARAMS': ['conv1',
                              'bn_conv1',
                              'res2',
                              'bn2',
                              'gamma',
                              'beta'],
             'FIXED_PARAMS_SHARED': ['conv1',
                                     'bn_conv1',
                                     'res2',
                                     'bn2',
                                     'res3',
                                     'bn3',
                                     'res4',
                                     'bn4',
                                     'gamma',
                                     'beta'],
             'IMAGE_STRIDE': 0,
             'PIXEL_MEANS': array([ 103.06,  115.9 ,  123.15]),
             'pretrained': './model/pretrained_model/resnet_v1_101',
             'pretrained_epoch': 0},
 'output_path': './output/cityscape',
 'symbol': 'resnet_v1_101_deeplab_dcn'}

2017-07-12 13:49:27,750 Epoch[0] Batch [10]	Speed: 3.90 samples/sec	Train-FCNLogLoss=2.888704,	
2017-07-12 13:49:35,418 Epoch[0] Batch [20]	Speed: 5.22 samples/sec	Train-FCNLogLoss=2.747168,	
2017-07-12 13:49:41,893 Epoch[0] Batch [30]	Speed: 6.18 samples/sec	Train-FCNLogLoss=2.494472,	
2017-07-12 13:49:48,665 Epoch[0] Batch [40]	Speed: 5.91 samples/sec	Train-FCNLogLoss=2.254824,	
2017-07-12 13:49:54,985 Epoch[0] Batch [50]	Speed: 6.33 samples/sec	Train-FCNLogLoss=2.070695,	
2017-07-12 13:50:01,759 Epoch[0] Batch [60]	Speed: 5.91 samples/sec	Train-FCNLogLoss=1.916955,	
2017-07-12 13:50:08,643 Epoch[0] Batch [70]	Speed: 5.81 samples/sec	Train-FCNLogLoss=1.791306,	
2017-07-12 13:50:15,294 Epoch[0] Batch [80]	Speed: 6.02 samples/sec	Train-FCNLogLoss=1.688437,	
2017-07-12 13:50:22,375 Epoch[0] Batch [90]	Speed: 5.65 samples/sec	Train-FCNLogLoss=1.588291,	
2017-07-12 13:50:29,398 Epoch[0] Batch [100]	Speed: 5.70 samples/sec	Train-FCNLogLoss=1.500542,	
2017-07-12 13:50:36,398 Epoch[0] Batch [110]	Speed: 5.71 samples/sec	Train-FCNLogLoss=1.427010,	
2017-07-12 13:50:43,244 Epoch[0] Batch [120]	Speed: 5.84 samples/sec	Train-FCNLogLoss=1.365415,	
2017-07-12 13:50:51,999 Epoch[0] Batch [130]	Speed: 4.57 samples/sec	Train-FCNLogLoss=1.304097,	
2017-07-12 13:51:00,762 Epoch[0] Batch [140]	Speed: 4.56 samples/sec	Train-FCNLogLoss=1.257047,	
2017-07-12 13:51:09,843 Epoch[0] Batch [150]	Speed: 4.41 samples/sec	Train-FCNLogLoss=1.212800,	
2017-07-12 13:51:19,082 Epoch[0] Batch [160]	Speed: 4.33 samples/sec	Train-FCNLogLoss=1.175665,	
